imageone,imagetwo,imagethree,imagefour,imagefive,imagesix,imageseven,imageeight,imagenine,imageten,imageeleven,imagetwelve,imagethirteen,imagefourteen,imagefifteen,imagesixteen,frequency,choice_image,choice_type,correct_answer,stimulus_type,condition_code,block_one.thisRepN,block_one.thisTrialN,block_one.thisN,block_one.thisIndex,fone_control_b1.thisRepN,fone_control_b1.thisTrialN,fone_control_b1.thisN,fone_control_b1.thisIndex,ftwo_control_b1.thisRepN,ftwo_control_b1.thisTrialN,ftwo_control_b1.thisN,ftwo_control_b1.thisIndex,fthree_control_b1.thisRepN,fthree_control_b1.thisTrialN,fthree_control_b1.thisN,fthree_control_b1.thisIndex,ffour_control_b1.thisRepN,ffour_control_b1.thisTrialN,ffour_control_b1.thisN,ffour_control_b1.thisIndex,block_two.thisRepN,block_two.thisTrialN,block_two.thisN,block_two.thisIndex,fone_control_b2.thisRepN,fone_control_b2.thisTrialN,fone_control_b2.thisN,fone_control_b2.thisIndex,ftwo_control_b2.thisRepN,ftwo_control_b2.thisTrialN,ftwo_control_b2.thisN,ftwo_control_b2.thisIndex,fthree_control_b2.thisRepN,fthree_control_b2.thisTrialN,fthree_control_b2.thisN,fthree_control_b2.thisIndex,ffour_control_b2.thisRepN,ffour_control_b2.thisTrialN,ffour_control_b2.thisN,ffour_control_b2.thisIndex,text.started,text.stopped,Crossm.started,Crossm.stopped,Presentation_image_f1_1.started,Presentation_image_f1_1.stopped,Presentation_image_f1_2.started,Presentation_image_f1_2.stopped,Presentation_image_f1_3.started,Presentation_image_f1_3.stopped,Presentation_image_f1_4.started,Presentation_image_f1_4.stopped,Fixation_cross.started,Fixation_cross.stopped,displayed_choice_image.started,displayed_choice_image.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,Presentation_image_f3_1.started,Presentation_image_f3_1.stopped,Presentation_image_f3_2.started,Presentation_image_f3_2.stopped,Presentation_image_f3_3.started,Presentation_image_f3_3.stopped,Presentation_image_f3_4.started,Presentation_image_f3_4.stopped,Presentation_image_f3_5.started,Presentation_image_f3_5.stopped,Presentation_image_f3_6.started,Presentation_image_f3_6.stopped,Presentation_image_f3_7.started,Presentation_image_f3_7.stopped,Presentation_image_f3_8.started,Presentation_image_f3_8.stopped,Presentation_image_f3_9.started,Presentation_image_f3_9.stopped,Presentation_image_f3_10.started,Presentation_image_f3_10.stopped,Presentation_image_f3_11.started,Presentation_image_f3_11.stopped,Presentation_image_f3_12.started,Presentation_image_f3_12.stopped,Presentation_image_f2_1.started,Presentation_image_f2_1.stopped,Presentation_image_f2_2.started,Presentation_image_f2_2.stopped,Presentation_image_f2_3.started,Presentation_image_f2_3.stopped,Presentation_image_f2_4.started,Presentation_image_f2_4.stopped,Presentation_image_f2_5.started,Presentation_image_f2_5.stopped,Presentation_image_f2_6.started,Presentation_image_f2_6.stopped,Presentation_image_f2_7.started,Presentation_image_f2_7.stopped,Presentation_image_f2_8.started,Presentation_image_f2_8.stopped,text_break.started,text_break.stopped,participant,session,date,expName,psychopyVersion,frameRate,
LZ_scrambled\LZ_scrambled_26.jpg,LZ_scrambled\LZ_scrambled_174.jpg,LZ_scrambled\LZ_scrambled_146.jpg,LZ_scrambled\LZ_scrambled_140.jpg,None,None,None,None,None,None,None,None,None,None,None,None,1,LZ_scrambled\LZ_scrambled_146.jpg,1,a,2,21,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.0930113000213,None,334.15770779998275,335.1575335999951,335.1514115000027,336.1573339999886,336.15123550000135,337.150916100014,337.150916100014,None,338.11821839999175,339.1249410000164,339.11627870000666,None,l,0,1.5689114999840967,1.0043301999685355,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_natural\LZ_natural_169.jpg,LZ_natural\LZ_natural_126.jpg,LZ_natural\LZ_natural_184.jpg,LZ_natural\LZ_natural_151.jpg,LZ_natural\LZ_natural_215.jpg,LZ_natural\LZ_natural_28.jpg,LZ_natural\LZ_natural_216.jpg,LZ_natural\LZ_natural_136.jpg,LZ_natural\LZ_natural_6.jpg,LZ_natural\LZ_natural_14.jpg,LZ_natural\LZ_natural_141.jpg,LZ_natural\LZ_natural_93.jpg,None,None,None,None,3,LZ_natural\LZ_natural_136.jpg,1,a,1,13,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.69846799998777,None,,,,,,,,,345.7103362000198,346.71497809997527,346.7066552999895,None,a,1,2.7313578000175767,1.0047329999506474,None,341.74366189999273,342.0458881999948,342.0883898999891,342.3928921999759,342.43514050001977,342.7406661999994,342.73415909998585,343.03874539997196,343.0878595999675,343.39292389998445,343.4350647999672,343.74058039998636,343.734091499995,344.0387775999843,344.087913699972,344.39291070000036,344.4351056999876,344.7405719999806,344.73413060000166,345.0387821000186,345.0878688999801,345.38650750002125,345.43570199998794,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_noise\LZ_noise_30.jpg,LZ_noise\LZ_noise_205.jpg,LZ_noise\LZ_noise_202.jpg,LZ_noise\LZ_noise_58.jpg,LZ_noise\LZ_noise_80.jpg,LZ_noise\LZ_noise_40.jpg,LZ_noise\LZ_noise_20.jpg,LZ_noise\LZ_noise_56.jpg,LZ_noise\LZ_noise_74.jpg,LZ_noise\LZ_noise_54.jpg,LZ_noise\LZ_noise_62.jpg,LZ_noise\LZ_noise_22.jpg,None,None,None,None,3,LZ_noise\LZ_noise_131.jpg,0,l,3,33,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.4527674000128,None,,,,,,,,,354.4597186999745,355.46603969996795,355.45641019998584,None,l,1,2.781266800011508,1.0034036999568343,None,350.5521602999652,350.85176240000874,350.900999400008,351.20601789996726,351.24776240001665,351.5536174000008,351.5469579999917,351.8517375999945,351.90109060000395,352.20606320002116,352.24794009997277,352.5533164999797,352.547301899991,352.851777200005,352.89475929999026,353.19917570002144,353.2482829000219,353.5534492000006,353.547214399965,353.85139289998915,353.90102210000623,354.20579540001927,354.2479820000008,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_natural\LZ_natural_72.jpg,LZ_natural\LZ_natural_149.jpg,LZ_natural\LZ_natural_52.jpg,LZ_natural\LZ_natural_74.jpg,LZ_natural\LZ_natural_181.jpg,LZ_natural\LZ_natural_56.jpg,LZ_natural\LZ_natural_98.jpg,LZ_natural\LZ_natural_47.jpg,None,None,None,None,None,None,None,None,2,LZ_natural\LZ_natural_52.jpg,1,a,1,12,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.25129889999516,None,,,,,,,,,363.2070444999845,364.20852759998525,364.1995614999905,None,a,1,0.9116216000402346,1.0005073000211269,None,,,,,,,,,,,,,,,,,,,,,,,,,359.2731777000008,359.72694299998693,359.7692320999922,360.21974959998624,360.26890809996985,360.7199685999658,360.7692455999786,361.21971209999174,361.2692873000051,361.7199405999854,361.7691019999911,362.2197288000025,362.2690383999725,362.71959100000095,362.7687175999745,None,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_scrambled\LZ_scrambled_188.jpg,LZ_scrambled\LZ_scrambled_170.jpg,LZ_scrambled\LZ_scrambled_157.jpg,LZ_scrambled\LZ_scrambled_78.jpg,None,None,None,None,None,None,None,None,None,None,None,None,1,LZ_scrambled\LZ_scrambled_157.jpg,1,a,2,21,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.11992550001014,None,366.248121200013,367.2478892999934,367.2349703999935,368.23436429997673,368.23436429997673,369.2343313000165,369.2343313000165,None,370.13772090000566,371.1395905999816,371.130365399993,None,l,0,0.6272695999941789,1.0016007000231184,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_scrambled\LZ_scrambled_23.jpg,LZ_scrambled\LZ_scrambled_33.jpg,LZ_scrambled\LZ_scrambled_176.jpg,LZ_scrambled\LZ_scrambled_209.jpg,LZ_scrambled\LZ_scrambled_141.jpg,LZ_scrambled\LZ_scrambled_219.jpg,LZ_scrambled\LZ_scrambled_231.jpg,LZ_scrambled\LZ_scrambled_91.jpg,None,None,None,None,None,None,None,None,2,LZ_scrambled\LZ_scrambled_33.jpg,1,a,2,22,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.77151579997735,None,,,,,,,,,376.7381477999734,377.7429600000032,377.7345691000228,None,l,0,1.1427869999897666,1.004162700031884,None,,,,,,,,,,,,,,,,,,,,,,,,,372.9613140000147,373.41465559997596,373.45019299996784,373.90045309998095,373.94296209997265,374.3937858999707,374.45018619997427,374.9004189000116,374.94329480000306,375.39353990001837,375.450113400002,375.9010317000211,375.9432341000065,376.3936844000127,376.4429257999873,None,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_noise\LZ_noise_100.jpg,LZ_noise\LZ_noise_197.jpg,LZ_noise\LZ_noise_105.jpg,LZ_noise\LZ_noise_1.jpg,LZ_noise\LZ_noise_223.jpg,LZ_noise\LZ_noise_161.jpg,LZ_noise\LZ_noise_104.jpg,LZ_noise\LZ_noise_111.jpg,None,None,None,None,None,None,None,None,2,LZ_noise\LZ_noise_230.jpg,0,l,3,32,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.88950629998,None,,,,,,,,,383.8582896000007,384.8613392999978,384.8525725000072,None,l,1,1.7933254999807104,1.0030045000021346,None,,,,,,,,,,,,,,,,,,,,,,,,,379.9876128999749,380.4422617999953,380.46370339998975,380.9146460000193,380.9641126000206,381.4146152000176,381.46348759997636,381.91446130000986,381.9634603000013,382.4145077000139,382.463734399993,382.9149834999698,382.96382529998664,383.4145938999718,383.463657299988,None,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_noise\LZ_noise_127.jpg,LZ_noise\LZ_noise_61.jpg,LZ_noise\LZ_noise_48.jpg,LZ_noise\LZ_noise_41.jpg,LZ_noise\LZ_noise_139.jpg,LZ_noise\LZ_noise_208.jpg,LZ_noise\LZ_noise_134.jpg,LZ_noise\LZ_noise_152.jpg,LZ_noise\LZ_noise_174.jpg,LZ_noise\LZ_noise_145.jpg,LZ_noise\LZ_noise_172.jpg,LZ_noise\LZ_noise_98.jpg,None,None,None,None,3,LZ_noise\LZ_noise_41.jpg,1,a,3,33,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.6554327000049,None,,,,,,,,,391.6626141999732,392.6676316999947,392.65863329998683,None,l,0,0.7151171999867074,1.000800799985882,None,387.74307510000654,388.04673719999846,388.08881410001777,388.39399369998137,388.43602929997724,388.7413697000011,388.7347959000035,389.03968180000084,389.0886390999658,389.3937823000015,389.4363219999941,389.7414181000204,389.73484519997146,390.0398734000046,390.088969799981,390.3941439000191,390.43590639997274,390.74155239999527,390.73481419996824,391.03946910001105,391.0888317999779,391.39397869998356,391.43603360001,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_noise\LZ_noise_183.jpg,LZ_noise\LZ_noise_37.jpg,LZ_noise\LZ_noise_88.jpg,LZ_noise\LZ_noise_79.jpg,LZ_noise\LZ_noise_8.jpg,LZ_noise\LZ_noise_24.jpg,LZ_noise\LZ_noise_180.jpg,LZ_noise\LZ_noise_63.jpg,None,None,None,None,None,None,None,None,2,LZ_noise\LZ_noise_183.jpg,1,a,3,32,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.3853151000221,None,,,,,,,,,398.3444221999962,399.34784649999347,399.33191790001,None,l,0,1.6179934999672696,0.9995906000258401,None,,,,,,,,,,,,,,,,,,,,,,,,,394.44608570000855,394.9008088000119,394.9432127000182,395.3939539999701,395.4429481999832,395.8937646999839,395.9430185999954,396.39416029996937,396.44303139997646,396.8941876000026,396.9430250999867,397.39413600001717,397.4429393999744,397.89400019997265,397.94331780000357,None,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_natural\LZ_natural_38.jpg,LZ_natural\LZ_natural_68.jpg,LZ_natural\LZ_natural_133.jpg,LZ_natural\LZ_natural_205.jpg,LZ_natural\LZ_natural_199.jpg,LZ_natural\LZ_natural_51.jpg,LZ_natural\LZ_natural_116.jpg,LZ_natural\LZ_natural_142.jpg,LZ_natural\LZ_natural_187.jpg,LZ_natural\LZ_natural_152.jpg,LZ_natural\LZ_natural_69.jpg,LZ_natural\LZ_natural_185.jpg,None,None,None,None,3,LZ_natural\LZ_natural_127.jpg,0,l,1,13,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.9606389999972,None,,,,,,,,,405.96930639998754,406.97360690002097,406.95731680002064,None,l,1,1.0883620999520645,0.9998167000594549,None,402.03258130000904,402.3317703999928,402.37377170001855,402.6785938999965,402.72068490000675,403.02658239996526,403.0201903000125,403.32437509996817,403.37387359997956,403.67856450000545,403.7208510999917,404.026365800004,404.02026309998473,404.3243218999705,404.37359109998215,404.6790067999973,404.721078499977,405.0265827999683,405.020311100001,405.3244843999855,405.37337789998855,405.6784851999837,405.7208344999817,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_scrambled\LZ_scrambled_94.jpg,LZ_scrambled\LZ_scrambled_224.jpg,LZ_scrambled\LZ_scrambled_154.jpg,LZ_scrambled\LZ_scrambled_185.jpg,None,None,None,None,None,None,None,None,None,None,None,None,1,LZ_scrambled\LZ_scrambled_81.jpg,0,l,2,21,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0567747000023,None,409.1351505999919,410.1380595000228,410.13104549999116,411.1309079999919,411.1309079999919,412.1311610999983,412.1311610999983,None,413.0799319000216,414.0842903999728,414.0757162999944,None,l,1,0.7941403000149876,1.0012285000411794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_noise\LZ_noise_144.jpg,LZ_noise\LZ_noise_239.jpg,LZ_noise\LZ_noise_160.jpg,LZ_noise\LZ_noise_4.jpg,LZ_noise\LZ_noise_97.jpg,LZ_noise\LZ_noise_185.jpg,LZ_noise\LZ_noise_220.jpg,LZ_noise\LZ_noise_103.jpg,None,None,None,None,None,None,None,None,2,LZ_noise\LZ_noise_239.jpg,1,a,3,32,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.8842405999894,None,,,,,,,,,419.8460350999958,420.84873269998934,420.839375999989,None,l,0,0.454486700007692,1.000211299979128,None,,,,,,,,,,,,,,,,,,,,,,,,,415.9533987999894,416.4079885999672,416.45033319998765,416.9015036000055,416.950473600009,417.4010938999709,417.4504733000067,417.90126989997225,417.9504414999974,418.40120580000803,418.4503945999895,418.9015087999869,418.95052050001686,419.4014316999819,419.45054609997896,None,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_natural\LZ_natural_240.jpg,LZ_natural\LZ_natural_16.jpg,LZ_natural\LZ_natural_18.jpg,LZ_natural\LZ_natural_45.jpg,None,None,None,None,None,None,None,None,None,None,None,None,1,LZ_natural\LZ_natural_91.jpg,0,l,1,11,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.31152210000437,None,422.34009870002046,423.33930619998137,423.3260580999777,424.3255555999931,424.3255555999931,425.3256580000161,425.3256580000161,None,426.3191712999833,427.32668009999907,427.318377699994,None,l,1,0.6310731000266969,1.006316400016658,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_natural\LZ_natural_138.jpg,LZ_natural\LZ_natural_33.jpg,LZ_natural\LZ_natural_158.jpg,LZ_natural\LZ_natural_217.jpg,LZ_natural\LZ_natural_49.jpg,LZ_natural\LZ_natural_27.jpg,LZ_natural\LZ_natural_156.jpg,LZ_natural\LZ_natural_153.jpg,None,None,None,None,None,None,None,None,2,LZ_natural\LZ_natural_4.jpg,0,l,1,12,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.96320769999875,None,,,,,,,,,432.9172122000018,433.9251516999793,433.91576820000773,None,l,1,0.6810307999840006,1.0053201999980956,None,,,,,,,,,,,,,,,,,,,,,,,,,429.0028016999713,429.4569391999976,429.49935930001084,429.9499541000114,429.9987767999992,430.4496469000005,430.49940219998825,430.9497514999821,430.9990686000092,431.4500743999961,431.49882420001086,431.9499658999848,431.9993275000015,432.4502116999938,432.4992536000209,None,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_scrambled\LZ_scrambled_64.jpg,LZ_scrambled\LZ_scrambled_82.jpg,LZ_scrambled\LZ_scrambled_53.jpg,LZ_scrambled\LZ_scrambled_75.jpg,LZ_scrambled\LZ_scrambled_173.jpg,LZ_scrambled\LZ_scrambled_206.jpg,LZ_scrambled\LZ_scrambled_236.jpg,LZ_scrambled\LZ_scrambled_17.jpg,None,None,None,None,None,None,None,None,2,LZ_scrambled\LZ_scrambled_64.jpg,1,a,2,22,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.60645439999644,None,,,,,,,,,439.5817620999878,440.5841224999749,440.5757819999708,None,l,0,0.44574029999785125,1.0054059999529272,None,,,,,,,,,,,,,,,,,,,,,,,,,435.7996814000071,436.24853029998485,436.2909359000041,436.7415895999875,436.7909922999679,437.24151730001904,437.29102559998864,437.741508600011,437.7909788999823,438.2414135999861,438.29113759996835,438.74158610001905,438.79102920001606,439.24153639998985,439.29124320001574,None,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_scrambled\LZ_scrambled_32.jpg,LZ_scrambled\LZ_scrambled_72.jpg,LZ_scrambled\LZ_scrambled_89.jpg,LZ_scrambled\LZ_scrambled_213.jpg,LZ_scrambled\LZ_scrambled_24.jpg,LZ_scrambled\LZ_scrambled_212.jpg,LZ_scrambled\LZ_scrambled_159.jpg,LZ_scrambled\LZ_scrambled_74.jpg,LZ_scrambled\LZ_scrambled_1.jpg,LZ_scrambled\LZ_scrambled_125.jpg,LZ_scrambled\LZ_scrambled_111.jpg,LZ_scrambled\LZ_scrambled_43.jpg,None,None,None,None,3,LZ_scrambled\LZ_scrambled_103.jpg,0,l,2,23,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.03227289998904,None,,,,,,,,,446.04696020000847,447.050984099973,447.0411324999877,None,l,1,0.5079142999602482,1.0051751999999397,None,442.3230992999743,442.62358000001404,442.6593217999907,442.9638015999808,443.00646259996574,443.312254199991,443.312254199991,443.61677630001213,443.6594338999712,443.9640843999805,444.00668039999437,444.31190480000805,444.31190480000805,444.61666010000044,444.65943840000546,444.9641925999895,445.0065581999952,445.3122172000003,445.3122172000003,445.61692870000843,445.65923659998225,445.96390289999545,446.00670859997626,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_noise\LZ_noise_99.jpg,LZ_noise\LZ_noise_168.jpg,LZ_noise\LZ_noise_189.jpg,LZ_noise\LZ_noise_154.jpg,LZ_noise\LZ_noise_96.jpg,LZ_noise\LZ_noise_229.jpg,LZ_noise\LZ_noise_227.jpg,LZ_noise\LZ_noise_43.jpg,None,None,None,None,None,None,None,None,2,LZ_noise\LZ_noise_119.jpg,0,l,3,32,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.5634097000002,None,,,,,,,,,452.5242051999667,453.52960509998957,453.52016339998227,None,l,1,0.42932549997931346,1.0051594999385998,None,,,,,,,,,,,,,,,,,,,,,,,,,448.66072629997507,449.10990629997104,449.13856310001574,449.589309700008,449.63809989998117,450.08897919999436,450.1381067999755,450.5893478000071,450.6381733000162,451.08905579999555,451.13853559998097,451.5892632000032,451.63818219996756,452.08917069999734,452.1385677999933,None,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_scrambled\LZ_scrambled_119.jpg,LZ_scrambled\LZ_scrambled_112.jpg,LZ_scrambled\LZ_scrambled_153.jpg,LZ_scrambled\LZ_scrambled_14.jpg,None,None,None,None,None,None,None,None,None,None,None,None,1,LZ_scrambled\LZ_scrambled_153.jpg,1,a,2,21,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.96011949999956,None,455.01904959999956,456.0200082999654,456.0138445000048,457.01363629999105,457.01363629999105,458.01361610001186,458.01361610001186,None,458.9831102999742,459.98781069996767,459.9791686999961,None,a,1,1.6258896000217646,1.0031377000268549,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_noise\LZ_noise_138.jpg,LZ_noise\LZ_noise_51.jpg,LZ_noise\LZ_noise_112.jpg,LZ_noise\LZ_noise_213.jpg,LZ_noise\LZ_noise_19.jpg,LZ_noise\LZ_noise_238.jpg,LZ_noise\LZ_noise_230.jpg,LZ_noise\LZ_noise_84.jpg,LZ_noise\LZ_noise_120.jpg,LZ_noise\LZ_noise_92.jpg,LZ_noise\LZ_noise_123.jpg,LZ_noise\LZ_noise_16.jpg,None,None,None,None,3,LZ_noise\LZ_noise_92.jpg,1,a,3,33,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.6153204999864,None,,,,,,,,,466.6215871999739,467.6268750000163,467.6179143000045,471.6202382000047,a,1,4.018704199988861,1.0052363999420777,None,462.7505952999927,463.05450829997426,463.0687853000127,463.37424779997673,463.41647729999386,463.72156590002123,463.7152015999891,464.019811199978,464.06892839999637,464.3739179999684,464.41618940001354,464.72158599999966,464.715309399995,465.01952440000605,465.0688785999664,465.37427289999323,465.41639789997134,465.7217856000061,465.71533600002294,466.01981500000693,466.0689629999688,466.37404929997865,466.4159841000219,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_noise\LZ_noise_90.jpg,LZ_noise\LZ_noise_159.jpg,LZ_noise\LZ_noise_13.jpg,LZ_noise\LZ_noise_52.jpg,None,None,None,None,None,None,None,None,None,None,None,None,1,LZ_noise\LZ_noise_159.jpg,1,a,3,31,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.648148200009,None,472.6935866000131,473.69389900000533,473.68073289998574,474.68036240001675,474.68036240001675,475.68025629996555,475.68025629996555,None,476.6539143999689,477.6618400000152,477.6549222000176,None,a,1,3.1363669999991544,0.9990013999631628,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_scrambled\LZ_scrambled_71.jpg,LZ_scrambled\LZ_scrambled_49.jpg,LZ_scrambled\LZ_scrambled_214.jpg,LZ_scrambled\LZ_scrambled_87.jpg,LZ_scrambled\LZ_scrambled_113.jpg,LZ_scrambled\LZ_scrambled_199.jpg,LZ_scrambled\LZ_scrambled_163.jpg,LZ_scrambled\LZ_scrambled_46.jpg,None,None,None,None,None,None,None,None,2,LZ_scrambled\LZ_scrambled_84.jpg,0,l,2,22,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.79436519998126,None,,,,,,,,,485.7681925999932,486.77276780002285,486.76401970000006,None,a,0,1.7138362000114284,1.0025953000294976,None,,,,,,,,,,,,,,,,,,,,,,,,,481.9592927999911,482.4090484000044,482.4514623999712,482.9019935000106,482.9514047999983,483.4022745999973,483.45162989996606,483.90170200000284,483.951023600006,484.4019627000089,484.4515299000195,484.90210269996896,484.9511190999765,485.4021418999764,485.4512349999859,None,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_noise\LZ_noise_125.jpg,LZ_noise\LZ_noise_199.jpg,LZ_noise\LZ_noise_169.jpg,LZ_noise\LZ_noise_170.jpg,LZ_noise\LZ_noise_7.jpg,LZ_noise\LZ_noise_176.jpg,LZ_noise\LZ_noise_217.jpg,LZ_noise\LZ_noise_141.jpg,None,None,None,None,None,None,None,None,2,LZ_noise\LZ_noise_170.jpg,1,a,3,32,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.4902883999748,None,,,,,,,,,493.4513177999761,494.45309460000135,494.4376274999813,None,a,1,2.5439349000225775,1.000373099988792,None,,,,,,,,,,,,,,,,,,,,,,,,,489.5868091000011,490.0408909000107,490.06236460001674,490.51338839996606,490.56224790000124,491.01306889997795,491.062206099974,491.51308080001036,491.56256479996955,492.01316309999675,492.06220290000783,492.513406699989,492.5622343000141,493.01341329998104,493.06243230000837,None,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
LZ_natural\LZ_natural_2.jpg,LZ_natural\LZ_natural_5.jpg,LZ_natural\LZ_natural_87.jpg,LZ_natural\LZ_natural_90.jpg,LZ_natural\LZ_natural_162.jpg,LZ_natural\LZ_natural_180.jpg,LZ_natural\LZ_natural_201.jpg,LZ_natural\LZ_natural_4.jpg,None,None,None,None,None,None,None,None,2,LZ_natural\LZ_natural_90.jpg,1,a,1,12,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.99195990001317,None,,,,,,,,,501.94878729997436,502.9537344999844,502.94454990001395,None,l,0,2.364687099994626,1.0019177999929525,None,,,,,,,,,,,,,,,,,,,,,,,,,498.01969330001157,498.47149419999914,498.5140405999846,498.96484670002246,499.0139839000185,499.46474640001543,499.5138227000134,499.96496239997214,500.0141478999867,500.46496700000716,500.5140849999734,500.9648967999965,501.0138871999807,501.46487359999446,501.5139753000112,None,,,,001,2020_Dec_17_1752,new_STLI_updated,2020.2.10,143.90911861214985,
